OrderID,CustomerID,OrderDate,ProductID,Quantity,Discount,PaymentMethod,Status,Age,City,SignupDate,CustomerSegment,ProductName,Category,UnitPrice,Sales,OrderValue
513553,108252,07/04/2025,2008,2,15,Cash,Completed,25,Tehran,04/07/2025,Regular,Phone Case,Accessories,14,24,24
513554,108280,14/01/2026,2003,3,0,Gateway,Cancelled,56,Shiraz,03/02/2025,VIP,USB-C Cable,Accessories,9,27,27
513555,103263,18/09/2025,2014,2,10,Gateway,Completed,53,Qom,23/02/2023,Regular,Backpack,Accessories,42,76,76
513556,109531,03/03/2025,2013,2,15,Gateway,Completed,50,Tehran,28/02/2024,Regular,Notebook,Stationery,7,12,12
513557,100301,11/12/2025,2017,2,5,Gateway,Completed,35,Shiraz,08/09/2024,VIP,HDMI Cable,Accessories,11,21,21
513558,103069,15/01/2026,2014,2,5,CardToCard,Completed,25,Tehran,06/06/2023,New,Backpack,Accessories,42,80,80
513559,106902,21/11/2024,2013,1,10,CardToCard,Cancelled,51,Isfahan,31/05/2023,Regular,Notebook,Stationery,7,6,6
513560,104604,09/05/2024,2013,2,15,Gateway,Completed,54,Mashhad,06/03/2024,Regular,Notebook,Stationery,7,12,12
513561,100838,09/04/2024,2009,1,20,Gateway,Completed,27,Shiraz,28/12/2023,Regular,Smart Watch,Wearables,120,96,96
513562,105884,05/07/2025,2017,1,10,Gateway,Completed,28,Ahvaz,22/05/2023,Regular,HDMI Cable,Accessories,11,10,10
513564,106035,03/02/2024,2011,2,20,Gateway,Completed,29,Ahvaz,29/02/2024,Regular,Desk Lamp,Home Office,32,51,51
513565,104891,05/03/2025,2015,2,0,Wallet,Completed,58,Shiraz,09/12/2024,New,Bluetooth Speaker,Electronics,58,116,116
513566,108337,16/06/2024,2016,2,10,Cash,Completed,37,Tehran,10/07/2023,Regular,Monitor,Electronics,21,38,38
513567,106277,04/04/2025,2008,3,15,Cash,Completed,21,Tehran,18/12/2024,Regular,Phone Case,Accessories,14,36,36
513568,103440,10/01/2026,2017,2,0,Gateway,Returned,57,Tehran,13/02/2024,Regular,HDMI Cable,Accessories,11,22,22
513569,100787,10/11/2025,2010,2,0,CardToCard,Completed,19,Ahvaz,10/07/2025,New,Fitness Band,Wearables,55,110,110
513570,106086,25/05/2026,2008,2,15,Wallet,Completed,54,Kerman,11/09/2024,New,Phone Case,Accessories,14,24,24
513571,106572,22/02/2025,2019,1,10,Wallet,Completed,48,Kerman,20/05/2024,New,Tablet,Electronics,260,234,234
513572,100874,27/07/2025,2013,2,15,Gateway,Completed,41,Tehran,19/01/2024,New,Notebook,Stationery,7,12,12
513573,109439,22/02/2026,2006,1,0,Gateway,Completed,34,Mashhad,19/12/2023,VIP,Webcam,Electronics,48,48,48
513574,108223,25/08/2025,2006,1,0,Gateway,Cancelled,47,Tabriz,25/01/2023,Regular,Webcam,Electronics,48,48,48
513575,101677,16/05/2026,2018,1,5,Gateway,Completed,25,Isfahan,17/04/2025,Regular,Microphone,Electronics,85,81,81
513576,106637,31/07/2024,2006,1,20,Wallet,Completed,22,Karaj,25/04/2025,Regular,Webcam,Electronics,48,38,38
513577,108327,26/04/2024,2011,1,0,Gateway,Cancelled,41,Rasht,25/04/2025,VIP,Desk Lamp,Home Office,32,32,32
513578,106000,09/05/2024,2005,1,15,Wallet,Cancelled,22,Rasht,11/12/2023,New,Laptop Stand,Accessories,28,24,24
513579,100975,06/01/2026,2013,2,0,Wallet,Completed,25,Kerman,16/04/2023,VIP,Notebook,Stationery,7,14,14
513580,100575,15/02/2024,2010,2,10,CardToCard,Completed,18,Mashhad,21/06/2023,Regular,Fitness Band,Wearables,55,99,99
513581,101857,30/11/2025,2008,2,20,CardToCard,Completed,35,Tehran,15/04/2024,VIP,Phone Case,Accessories,14,22,22
513582,100501,05/02/2025,2014,2,20,Gateway,Completed,23,Tehran,17/09/2023,VIP,Backpack,Accessories,42,67,67
513583,105715,20/08/2025,2004,4,10,CardToCard,Completed,63,Tabriz,15/09/2023,Regular,Power Bank,Electronics,35,126,126
513584,100844,06/10/2025,2017,1,5,Gateway,Completed,19,Shiraz,08/08/2023,Regular,HDMI Cable,Accessories,11,10,10
513585,100357,01/01/2025,2002,2,0,Cash,Completed,25,Shiraz,01/05/2023,New,Mechanical Keyboard,Electronics,62,124,124
513586,102315,06/05/2024,2003,4,0,Gateway,Completed,28,Mashhad,03/04/2023,Regular,USB-C Cable,Accessories,9,36,36
513587,107503,17/06/2025,2010,2,0,CardToCard,Completed,53,Tehran,26/06/2023,Regular,Fitness Band,Wearables,55,110,110
513588,104280,06/05/2026,2008,5,10,Gateway,Completed,58,Rasht,17/07/2023,New,Phone Case,Accessories,14,63,63
513589,100576,23/01/2024,2008,1,0,Gateway,Completed,35,Tehran,20/06/2023,New,Phone Case,Accessories,14,14,14
513590,104373,15/07/2024,2020,1,0,Wallet,Completed,28,Karaj,07/06/2025,Regular,Gaming Controller,Gaming,68,68,68
513591,104755,25/01/2026,2005,5,20,Gateway,Completed,28,Tabriz,26/04/2023,New,Laptop Stand,Accessories,28,112,112
513592,101567,01/03/2024,2013,1,5,CardToCard,Completed,64,Shiraz,22/10/2024,Regular,Notebook,Stationery,7,7,7
513593,108632,09/01/2024,2011,1,15,Gateway,Completed,47,Ahvaz,18/06/2023,Regular,Desk Lamp,Home Office,32,27,27
513594,104439,28/01/2026,2004,1,5,Gateway,Completed,34,Shiraz,15/12/2023,Regular,Power Bank,Electronics,35,33,33
513595,100785,25/10/2025,2011,1,30,Gateway,Completed,40,Tehran,12/02/2023,Regular,Desk Lamp,Home Office,32,22,22
513596,105160,07/08/2024,2020,1,15,Cash,Completed,62,Karaj,24/03/2024,Regular,Gaming Controller,Gaming,68,58,58
513597,107273,19/05/2026,2003,2,15,Gateway,Completed,45,Tehran,25/01/2025,Regular,USB-C Cable,Accessories,9,15,15
513598,101001,07/09/2025,2003,1,0,Gateway,Completed,56,Isfahan,18/08/2025,Regular,USB-C Cable,Accessories,9,9,9
513599,108576,13/04/2024,2005,1,10,Gateway,Completed,28,Qom,06/06/2024,Regular,Laptop Stand,Accessories,28,25,25
513600,101243,01/02/2025,2010,2,15,CardToCard,Completed,64,Tehran,12/08/2023,New,Fitness Band,Wearables,55,94,94
513601,101137,17/01/2026,2008,4,5,Cash,Completed,52,Kerman,23/02/2025,New,Phone Case,Accessories,14,53,53
513602,107438,31/07/2025,2014,2,20,Gateway,Completed,62,Tehran,17/07/2023,Regular,Backpack,Accessories,42,67,67
513603,102679,21/05/2025,2017,2,10,CardToCard,Completed,45,Rasht,08/01/2024,Regular,HDMI Cable,Accessories,11,20,20
513604,109975,26/12/2024,2013,4,10,Gateway,Completed,44,Tehran,09/04/2025,New,Notebook,Stationery,7,25,25
513605,104035,02/08/2024,2010,3,5,Gateway,Completed,38,Isfahan,09/10/2025,Regular,Fitness Band,Wearables,55,157,157
513606,101861,14/06/2025,2003,1,0,CardToCard,Completed,53,Tehran,01/09/2023,Regular,USB-C Cable,Accessories,9,9,9
513607,106960,12/05/2024,2004,2,10,Gateway,Completed,41,Tehran,06/05/2023,Regular,Power Bank,Electronics,35,63,63
513608,104638,30/11/2025,2014,4,5,Wallet,Completed,41,Qom,26/02/2024,Regular,Backpack,Accessories,42,160,160
513609,108291,30/06/2024,2012,1,10,Gateway,Completed,38,Karaj,09/02/2024,New,Office Chair,Home Office,180,162,162
513610,101876,14/04/2024,2001,2,0,Gateway,Completed,23,Isfahan,23/09/2024,VIP,Wireless Mouse,Electronics,18,36,36
513611,108823,03/03/2024,2013,5,0,CardToCard,Completed,49,Mashhad,17/01/2024,VIP,Notebook,Stationery,7,35,35
513612,100594,05/12/2025,2008,3,10,Gateway,Completed,65,Tehran,30/04/2023,VIP,Phone Case,Accessories,14,38,38
513613,109481,08/02/2025,2016,1,15,Gateway,Completed,41,Qom,23/04/2025,New,Monitor,Electronics,21,18,18
513614,101803,10/12/2024,2007,1,5,CardToCard,Completed,39,Isfahan,31/10/2024,Regular,Headphones,Electronics,75,71,71
513615,102182,26/03/2025,2009,1,0,Gateway,Completed,29,Isfahan,01/10/2023,Regular,Smart Watch,Wearables,120,120,120
513616,103599,22/05/2025,2012,2,0,CardToCard,Completed,31,Isfahan,13/06/2023,Regular,Office Chair,Home Office,180,360,360
513617,105357,31/01/2026,2013,1,10,Gateway,Completed,51,Isfahan,17/04/2025,New,Notebook,Stationery,7,6,6
513618,105483,24/10/2024,2018,2,15,CardToCard,Completed,32,Qom,07/04/2023,New,Microphone,Electronics,85,144,144
513619,109758,10/06/2024,2008,4,10,Wallet,Completed,36,Ahvaz,06/06/2023,New,Phone Case,Accessories,14,50,50
513620,105239,20/01/2026,2015,1,5,Gateway,Completed,61,Mashhad,05/03/2023,Regular,Bluetooth Speaker,Electronics,58,55,55
513621,109834,19/02/2025,2015,3,5,Gateway,Cancelled,53,Tehran,09/02/2023,New,Bluetooth Speaker,Electronics,58,165,165
513622,104504,15/05/2025,2015,1,10,Wallet,Completed,55,Tehran,08/08/2025,VIP,Bluetooth Speaker,Electronics,58,52,52
513623,101231,16/05/2024,2001,1,5,Wallet,Completed,57,Rasht,13/10/2023,New,Wireless Mouse,Electronics,18,17,17
513624,103595,14/01/2026,2008,2,15,CardToCard,Completed,29,Tehran,17/10/2023,Regular,Phone Case,Accessories,14,24,24
513625,108739,13/04/2026,2014,1,20,CardToCard,Cancelled,52,Rasht,25/06/2025,Regular,Backpack,Accessories,42,34,34
513626,103830,21/01/2025,2008,2,0,CardToCard,Completed,25,Kerman,06/04/2025,New,Phone Case,Accessories,14,28,28
513627,105828,18/01/2024,2011,2,0,Wallet,Completed,50,Shiraz,23/12/2025,Regular,Desk Lamp,Home Office,32,64,64
513628,100023,24/01/2024,2018,4,0,CardToCard,Completed,26,Ahvaz,10/07/2023,New,Microphone,Electronics,85,340,340
513629,104099,18/09/2024,2013,1,5,Gateway,Completed,56,Shiraz,04/11/2025,Regular,Notebook,Stationery,7,7,7
513630,102234,01/03/2025,2017,2,15,Wallet,Completed,24,Mashhad,12/08/2023,Regular,HDMI Cable,Accessories,11,19,19
513631,108221,09/01/2025,2010,4,20,Wallet,Completed,33,Shiraz,25/05/2024,Regular,Fitness Band,Wearables,55,176,176
513632,101742,06/05/2025,2002,2,15,CardToCard,Completed,53,Mashhad,12/09/2023,Regular,Mechanical Keyboard,Electronics,62,105,105
513633,100959,10/08/2024,2013,2,10,Gateway,Completed,64,Tabriz,11/12/2024,New,Notebook,Stationery,7,13,13
513634,105828,30/06/2024,2009,2,0,Gateway,Completed,50,Shiraz,23/12/2025,Regular,Smart Watch,Wearables,120,240,240
513635,103034,29/05/2026,2013,1,30,Wallet,Completed,23,Mashhad,02/10/2024,New,Notebook,Stationery,7,5,5
513636,104469,30/08/2024,2013,1,15,CardToCard,Cancelled,60,Shiraz,03/04/2025,Regular,Notebook,Stationery,7,6,6
513637,105572,24/04/2026,2013,1,30,Wallet,Completed,51,Shiraz,31/08/2023,New,Notebook,Stationery,7,5,5
513638,102190,08/05/2025,2015,1,15,CardToCard,Completed,46,Tabriz,05/11/2025,Regular,Bluetooth Speaker,Electronics,58,49,49
513639,100980,01/03/2024,2017,2,0,Gateway,Completed,45,Tabriz,08/09/2025,Regular,HDMI Cable,Accessories,11,22,22
513640,101316,29/05/2025,2013,1,0,Wallet,Completed,32,Isfahan,05/05/2025,Regular,Notebook,Stationery,7,7,7
513641,109545,12/06/2026,2008,2,15,CardToCard,Completed,49,Tehran,07/10/2024,VIP,Phone Case,Accessories,14,24,24
513642,106759,26/12/2025,2012,3,10,Gateway,Completed,32,Mashhad,04/06/2024,Regular,Office Chair,Home Office,180,486,486
513643,104887,19/09/2024,2013,1,0,Gateway,Completed,51,Karaj,20/08/2025,Regular,Notebook,Stationery,7,7,7
513644,109002,23/03/2024,2004,1,0,Gateway,Completed,18,Mashhad,30/09/2025,Regular,Power Bank,Electronics,35,35,35
513645,101947,01/02/2025,2010,2,10,Wallet,Completed,25,Karaj,17/09/2025,VIP,Fitness Band,Wearables,55,99,99
513646,102556,26/03/2024,2016,1,0,CardToCard,Completed,22,Rasht,22/10/2025,New,Monitor,Electronics,21,21,21
513647,101288,14/09/2024,2003,2,0,Gateway,Completed,29,Kerman,05/01/2023,Regular,USB-C Cable,Accessories,9,18,18
513648,106146,19/03/2026,2003,4,30,CardToCard,Completed,57,Karaj,30/01/2024,Regular,USB-C Cable,Accessories,9,25,25
513649,109489,18/07/2025,2014,2,0,Gateway,Completed,44,Mashhad,28/08/2024,Regular,Backpack,Accessories,42,84,84
513650,101614,07/11/2025,2020,1,0,Cash,Completed,51,Tehran,22/06/2025,New,Gaming Controller,Gaming,68,68,68
513651,109889,12/04/2025,2011,3,15,Wallet,Completed,62,Ahvaz,11/05/2023,Regular,Desk Lamp,Home Office,32,82,82
513652,102417,25/05/2024,2005,2,10,Gateway,Completed,47,Tehran,01/04/2025,Regular,Laptop Stand,Accessories,28,50,50
513653,108830,10/05/2024,2014,3,0,Wallet,Completed,30,Tehran,10/10/2023,New,Backpack,Accessories,42,126,126
513654,101834,23/10/2025,2016,2,0,Wallet,Completed,21,Kerman,12/06/2025,New,Monitor,Electronics,21,42,42
513655,100476,05/01/2025,2003,5,10,CardToCard,Completed,55,Tehran,13/11/2024,Regular,USB-C Cable,Accessories,9,40,40
513656,105422,08/03/2025,2008,1,0,Gateway,Completed,64,Tehran,09/11/2025,Regular,Phone Case,Accessories,14,14,14
513657,108325,03/06/2024,2014,1,5,Gateway,Completed,43,Tabriz,10/09/2025,Regular,Backpack,Accessories,42,40,40
513658,100425,08/11/2024,2011,3,5,Gateway,Completed,38,Rasht,24/06/2025,Regular,Desk Lamp,Home Office,32,91,91
513659,108249,24/04/2024,2017,1,15,Wallet,Completed,38,Ahvaz,25/04/2025,VIP,HDMI Cable,Accessories,11,9,9
513660,104652,25/06/2024,2004,2,5,Gateway,Completed,65,Qom,21/08/2024,Regular,Power Bank,Electronics,35,66,66
513661,107749,09/02/2026,2018,1,5,CardToCard,Completed,45,Mashhad,23/10/2023,New,Microphone,Electronics,85,81,81
513662,109010,11/09/2025,2011,2,5,Wallet,Completed,24,Tabriz,16/10/2025,Regular,Desk Lamp,Home Office,32,61,61
513663,100402,06/01/2026,2005,1,10,Gateway,Completed,55,Tehran,18/04/2023,Regular,Laptop Stand,Accessories,28,25,25
513664,101398,25/01/2026,2013,2,5,Gateway,Completed,49,Tehran,09/11/2024,New,Notebook,Stationery,7,13,13
513665,101914,24/05/2025,2014,1,15,CardToCard,Completed,55,Karaj,26/02/2025,Regular,Backpack,Accessories,42,36,36
513666,105908,20/09/2024,2007,1,20,Gateway,Completed,61,Tehran,23/04/2024,New,Headphones,Electronics,75,60,60
513667,105921,01/03/2025,2009,2,15,Wallet,Completed,25,Shiraz,07/07/2023,Regular,Smart Watch,Wearables,120,204,204
513668,100417,17/01/2024,2012,3,20,CardToCard,Completed,64,Tehran,10/07/2024,Regular,Office Chair,Home Office,180,432,432
513669,102399,07/12/2025,2018,2,0,Cash,Completed,30,Kerman,17/10/2024,Regular,Microphone,Electronics,85,170,170
513670,105505,24/11/2025,2011,1,5,CardToCard,Completed,43,Karaj,22/05/2024,Regular,Desk Lamp,Home Office,32,30,30
513671,103925,15/03/2025,2004,1,10,Gateway,Completed,48,Isfahan,17/02/2025,Regular,Power Bank,Electronics,35,32,32
513673,107267,29/05/2024,2017,1,10,Gateway,Completed,55,Isfahan,28/05/2023,New,HDMI Cable,Accessories,11,10,10
513674,101948,06/03/2024,2006,1,10,Gateway,Completed,62,Karaj,13/05/2024,Regular,Webcam,Electronics,48,43,43
513675,100459,07/10/2024,2003,1,5,CardToCard,Completed,58,Tehran,02/02/2024,Regular,USB-C Cable,Accessories,9,9,9
513676,103831,12/04/2026,2017,2,20,CardToCard,Completed,61,Tehran,19/10/2025,New,HDMI Cable,Accessories,11,18,18
513677,105983,29/02/2024,2003,2,0,CardToCard,Completed,62,Tehran,08/07/2025,Regular,USB-C Cable,Accessories,9,18,18
513678,104166,27/04/2026,2007,2,0,CardToCard,Completed,50,Mashhad,08/04/2024,New,Headphones,Electronics,75,150,150
513679,102574,01/04/2025,2019,2,5,Gateway,Completed,36,Mashhad,22/05/2024,Regular,Tablet,Electronics,260,494,494
513680,108625,16/01/2025,2003,1,10,Wallet,Completed,29,Tehran,03/06/2023,Regular,USB-C Cable,Accessories,9,8,8
513681,104569,16/04/2024,2013,3,10,Gateway,Completed,32,Tehran,17/01/2023,New,Notebook,Stationery,7,19,19
513682,100424,02/03/2024,2007,3,15,Gateway,Completed,45,Tehran,19/09/2023,New,Headphones,Electronics,75,191,191
513683,100332,15/04/2025,2013,4,0,Cash,Completed,35,Karaj,03/08/2023,New,Notebook,Stationery,7,28,28
513684,103170,01/06/2025,2008,1,30,Gateway,Completed,47,Tehran,10/12/2025,Regular,Phone Case,Accessories,14,10,10
513685,104736,10/01/2025,2017,5,0,CardToCard,Completed,38,Shiraz,23/01/2023,Regular,HDMI Cable,Accessories,11,55,55
513686,100973,05/09/2024,2017,1,20,Cash,Completed,40,Shiraz,06/12/2023,Regular,HDMI Cable,Accessories,11,9,9
513687,106100,12/01/2024,2004,3,10,Gateway,Completed,29,Isfahan,13/07/2024,New,Power Bank,Electronics,35,94,94
513688,106591,18/08/2024,2020,1,15,CardToCard,Completed,18,Isfahan,13/06/2025,Regular,Gaming Controller,Gaming,68,58,58
513689,102866,09/09/2025,2013,1,5,Gateway,Completed,19,Isfahan,30/06/2025,Regular,Notebook,Stationery,7,7,7
513690,105131,07/06/2025,2008,2,0,Gateway,Completed,33,Mashhad,12/05/2024,New,Phone Case,Accessories,14,28,28
513691,108101,16/05/2024,2003,3,0,Wallet,Completed,39,Tehran,14/09/2025,Regular,USB-C Cable,Accessories,9,27,27
513692,105334,16/11/2025,2013,1,10,Wallet,Completed,60,Tehran,08/01/2024,Regular,Notebook,Stationery,7,6,6
513693,101361,08/05/2024,2008,1,10,CardToCard,Completed,21,Mashhad,09/02/2024,New,Phone Case,Accessories,14,13,13
513694,101751,18/11/2025,2017,1,10,CardToCard,Completed,62,Tehran,27/03/2025,VIP,HDMI Cable,Accessories,11,10,10
513695,104829,18/03/2025,2011,1,15,CardToCard,Completed,62,Isfahan,08/08/2024,New,Desk Lamp,Home Office,32,27,27
513696,103705,11/09/2025,2008,2,0,Gateway,Completed,63,Isfahan,14/07/2023,New,Phone Case,Accessories,14,28,28
513697,108340,12/03/2024,2017,2,20,Gateway,Completed,40,Tehran,10/07/2024,Regular,HDMI Cable,Accessories,11,18,18
513698,108744,02/10/2025,2003,1,5,Gateway,Completed,23,Karaj,07/11/2025,New,USB-C Cable,Accessories,9,9,9
513699,108300,15/09/2025,2006,2,10,Gateway,Completed,37,Tabriz,22/06/2023,Regular,Webcam,Electronics,48,86,86
513700,106182,31/05/2024,2008,1,10,Wallet,Completed,59,Tehran,05/04/2025,New,Phone Case,Accessories,14,13,13
513701,105918,28/04/2024,2007,1,20,Cash,Completed,29,Tabriz,26/04/2025,New,Headphones,Electronics,75,60,60
513702,108616,08/10/2025,2008,2,0,CardToCard,Completed,34,Tehran,30/06/2023,Regular,Phone Case,Accessories,14,28,28
513703,104904,25/12/2024,2008,5,5,Wallet,Completed,52,Isfahan,19/01/2023,Regular,Phone Case,Accessories,14,66,66
513704,106304,13/07/2025,2008,3,0,CardToCard,Completed,46,Ahvaz,05/06/2023,Regular,Phone Case,Accessories,14,42,42
513705,102526,08/01/2024,2013,1,30,Gateway,Completed,33,Tehran,16/11/2025,Regular,Notebook,Stationery,7,5,5
513707,103294,06/10/2025,2003,1,15,CardToCard,Completed,31,Tehran,11/02/2025,New,USB-C Cable,Accessories,9,8,8
513708,108986,21/06/2024,2015,1,0,CardToCard,Completed,65,Mashhad,24/11/2023,Regular,Bluetooth Speaker,Electronics,58,58,58
513709,105248,10/03/2024,2017,1,10,Gateway,Completed,62,Mashhad,11/01/2025,VIP,HDMI Cable,Accessories,11,10,10
513710,105009,31/05/2024,2002,3,15,Gateway,Completed,52,Tehran,07/11/2024,Regular,Mechanical Keyboard,Electronics,62,158,158
513711,106965,20/12/2025,2020,2,0,CardToCard,Completed,21,Tehran,05/08/2024,Regular,Gaming Controller,Gaming,68,136,136
513712,107181,26/10/2024,2014,1,0,Wallet,Completed,39,Mashhad,11/03/2024,New,Backpack,Accessories,42,42,42
513713,109316,03/04/2025,2008,2,10,Wallet,Completed,23,Tehran,16/06/2023,New,Phone Case,Accessories,14,25,25
513714,101191,14/05/2025,2015,1,0,Gateway,Completed,37,Ahvaz,30/04/2025,VIP,Bluetooth Speaker,Electronics,58,58,58
513715,108831,17/11/2024,2005,1,15,CardToCard,Completed,63,Tehran,09/10/2024,VIP,Laptop Stand,Accessories,28,24,24
513716,101848,22/03/2024,2004,1,0,Cash,Completed,44,Isfahan,07/11/2024,New,Power Bank,Electronics,35,35,35
513717,109711,10/08/2024,2002,2,10,CardToCard,Completed,24,Tehran,10/11/2023,Regular,Mechanical Keyboard,Electronics,62,112,112
513718,104548,16/05/2024,2014,4,0,Gateway,Completed,58,Karaj,15/12/2024,New,Backpack,Accessories,42,168,168
513719,109737,08/03/2026,2013,1,5,Wallet,Completed,27,Karaj,13/05/2023,VIP,Notebook,Stationery,7,7,7
513720,103434,01/10/2025,2003,5,5,Cash,Completed,34,Tabriz,03/08/2024,Regular,USB-C Cable,Accessories,9,43,43
513721,101961,12/12/2025,2006,1,30,Gateway,Completed,58,Mashhad,23/07/2024,New,Webcam,Electronics,48,34,34
513722,102335,02/12/2025,2013,2,20,CardToCard,Completed,44,Mashhad,20/03/2025,Regular,Notebook,Stationery,7,11,11
513723,101177,02/01/2024,2004,3,0,CardToCard,Completed,33,Karaj,17/07/2024,New,Power Bank,Electronics,35,105,105
513724,103300,09/10/2025,2008,1,0,Gateway,Returned,56,Mashhad,21/11/2025,VIP,Phone Case,Accessories,14,14,14
513725,106362,20/02/2025,2001,2,0,Wallet,Completed,62,Isfahan,18/03/2024,Regular,Wireless Mouse,Electronics,18,36,36
513726,106835,31/10/2025,2005,2,30,CardToCard,Completed,21,Tehran,15/01/2024,New,Laptop Stand,Accessories,28,39,39
513727,109199,10/05/2026,2003,3,5,CardToCard,Completed,18,Rasht,16/08/2023,Regular,USB-C Cable,Accessories,9,26,26
513728,106421,05/11/2024,2020,3,10,CardToCard,Completed,48,Karaj,18/02/2023,New,Gaming Controller,Gaming,68,184,184
513729,108836,06/06/2025,2014,1,0,Gateway,Completed,18,Qom,22/11/2023,New,Backpack,Accessories,42,42,42
513730,101170,20/09/2024,2011,2,20,CardToCard,Returned,62,Karaj,27/05/2025,Regular,Desk Lamp,Home Office,32,51,51
513731,104526,15/02/2026,2003,1,15,CardToCard,Completed,40,Shiraz,10/05/2023,Regular,USB-C Cable,Accessories,9,8,8
513732,109850,07/08/2024,2011,1,5,Wallet,Completed,40,Tehran,09/02/2023,New,Desk Lamp,Home Office,32,30,30
513733,103480,30/10/2024,2013,3,0,CardToCard,Returned,55,Qom,13/06/2025,Regular,Notebook,Stationery,7,21,21
513734,106994,08/02/2026,2003,3,0,Gateway,Completed,52,Mashhad,11/04/2023,Regular,USB-C Cable,Accessories,9,27,27
513735,108339,28/03/2024,2013,1,5,CardToCard,Completed,48,Karaj,20/09/2024,New,Notebook,Stationery,7,7,7
513736,102235,02/03/2025,2014,1,30,Gateway,Completed,46,Tabriz,20/03/2023,Regular,Backpack,Accessories,42,29,29
513737,104538,17/05/2025,2010,1,5,CardToCard,Completed,52,Tehran,02/05/2025,Regular,Fitness Band,Wearables,55,52,52
513738,100871,15/05/2025,2009,4,0,CardToCard,Completed,39,Tabriz,23/04/2023,New,Smart Watch,Wearables,120,480,480
513739,101822,13/04/2024,2006,4,10,Wallet,Completed,54,Rasht,29/10/2025,Regular,Webcam,Electronics,48,173,173
513740,108891,04/02/2024,2007,3,10,Gateway,Completed,61,Rasht,19/04/2024,Regular,Headphones,Electronics,75,202,202
513741,100869,26/12/2024,2015,1,0,CardToCard,Completed,39,Tehran,22/10/2024,New,Bluetooth Speaker,Electronics,58,58,58
513742,103629,27/01/2025,2005,1,20,Gateway,Completed,58,Isfahan,08/02/2024,New,Laptop Stand,Accessories,28,22,22
513743,106469,19/04/2026,2015,5,10,Gateway,Completed,42,Qom,29/05/2024,New,Bluetooth Speaker,Electronics,58,261,261
513744,102302,14/10/2025,2005,1,20,Wallet,Completed,24,Tabriz,09/09/2023,New,Laptop Stand,Accessories,28,22,22
513745,101728,01/06/2025,2015,2,0,Wallet,Completed,45,Tehran,29/11/2025,VIP,Bluetooth Speaker,Electronics,58,116,116
513746,102819,30/06/2024,2013,4,0,Cash,Completed,24,Kerman,30/05/2023,Regular,Notebook,Stationery,7,28,28
513747,109702,25/02/2026,2018,3,10,Gateway,Completed,27,Tabriz,27/11/2024,Regular,Microphone,Electronics,85,230,230
513748,102682,16/06/2024,2006,1,15,CardToCard,Completed,22,Tabriz,08/08/2024,Regular,Webcam,Electronics,48,41,41
513749,101295,25/04/2026,2002,1,0,Gateway,Completed,63,Tehran,09/10/2023,Regular,Mechanical Keyboard,Electronics,62,62,62
513750,107759,23/04/2026,2005,1,0,CardToCard,Returned,57,Mashhad,26/03/2025,Regular,Laptop Stand,Accessories,28,28,28
513751,104781,02/06/2026,2004,2,15,CardToCard,Returned,58,Tehran,16/12/2023,Regular,Power Bank,Electronics,35,60,60
513752,106447,01/09/2024,2004,2,10,Gateway,Completed,31,Qom,05/10/2024,VIP,Power Bank,Electronics,35,63,63
513753,108023,28/04/2024,2013,1,5,CardToCard,Completed,65,Tabriz,09/06/2023,New,Notebook,Stationery,7,7,7
513754,103470,27/06/2025,2001,1,10,Gateway,Completed,59,Mashhad,03/03/2024,Regular,Wireless Mouse,Electronics,18,16,16
513755,100691,31/12/2024,2008,1,0,Gateway,Completed,65,Shiraz,19/07/2024,VIP,Phone Case,Accessories,14,14,14
513756,103305,01/12/2024,2003,4,0,Wallet,Completed,23,Karaj,16/11/2023,New,USB-C Cable,Accessories,9,36,36
513757,103135,25/04/2025,2019,3,15,Gateway,Completed,52,Tehran,19/02/2023,Regular,Tablet,Electronics,260,663,663
513758,109569,18/08/2025,2001,1,0,Cash,Completed,37,Tehran,29/03/2024,Regular,Wireless Mouse,Electronics,18,18,18
513759,105172,13/10/2024,2017,1,10,Cash,Completed,39,Mashhad,28/12/2025,Regular,HDMI Cable,Accessories,11,10,10
513760,106442,16/10/2024,2013,2,15,CardToCard,Completed,41,Tehran,05/01/2025,Regular,Notebook,Stationery,7,12,12
513761,103648,11/06/2025,2013,1,30,Gateway,Completed,46,Tehran,21/09/2025,VIP,Notebook,Stationery,7,5,5
513762,107240,02/03/2024,2002,1,0,Gateway,Completed,64,Karaj,08/06/2025,New,Mechanical Keyboard,Electronics,62,62,62
513763,100551,27/08/2025,2013,2,10,Cash,Completed,56,Mashhad,13/08/2025,New,Notebook,Stationery,7,13,13
513764,102981,21/11/2025,2008,1,0,CardToCard,Completed,52,Mashhad,26/04/2024,VIP,Phone Case,Accessories,14,14,14
513765,104059,30/01/2026,2012,1,20,Gateway,Completed,27,Tehran,25/07/2024,Regular,Office Chair,Home Office,180,144,144
513766,109903,13/10/2025,2004,2,0,Gateway,Completed,31,Tehran,15/11/2023,New,Power Bank,Electronics,35,70,70
513767,108477,14/03/2025,2004,1,30,Cash,Completed,40,Isfahan,04/11/2025,VIP,Power Bank,Electronics,35,24,24
513768,107465,24/01/2026,2003,1,0,Gateway,Returned,39,Ahvaz,10/07/2023,VIP,USB-C Cable,Accessories,9,9,9
513769,102497,28/02/2025,2010,2,15,Wallet,Completed,56,Mashhad,28/08/2024,Regular,Fitness Band,Wearables,55,94,94
